HOUSEID,WTHHFIN,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,HHFAMINC_IMP,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSASIZE,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,WRKCOUNT
0,10469.14752,1,1,1,2,5,3,2,1,1,53,6,1,4,2,1,3,2,1,0,0,1,2,0
0,14345.66271,2,3,2,1,2,1,2,2,2,21,11,2,2,1,2,5,4,1,0,0,2,1,2
0,30169.66911,4,2,1,2,7,3,2,4,4,72,11,5,4,1,6,5,5,1,1,0,4,1,1
0,32109.17586,1,3,3,1,9,4,2,1,2,91,9,1,1,2,1,5,4,1,0,0,1,1,1
0,15294.80201,2,1,2,1,1,1,2,0,6,11,11,2,1,1,2,5,4,1,0,0,2,1,2
0,23781.05997,2,2,2,2,5,3,2,2,2,53,6,2,2,1,10,3,2,1,0,0,2,1,1
0,5765.565248,2,1,1,2,4,2,2,2,2,43,6,4,2,1,6,2,6,2,2,0,4,2,2
0,24484.91236,1,1,2,1,9,4,2,1,3,91,9,1,2,2,9,5,4,1,0,0,1,1,1
0,12039.60506,2,3,3,2,1,1,2,2,6,13,6,2,2,1,2,3,6,2,0,0,2,2,1
0,13375.92686,2,1,4,2,7,3,1,2,6,73,6,6,1,1,6,1,1,1,4,0,6,1,2
0,12804.34907,2,1,1,2,9,4,2,2,6,92,11,2,3,1,2,5,5,1,0,0,2,1,2
0,15718.31767,1,1,1,2,2,1,2,1,0,23,5,1,1,2,9,1,6,2,0,0,1,1,0
0,28917.49202,2,3,3,2,2,1,2,2,0,23,5,2,1,1,2,1,1,1,0,0,2,1,0
0,14862.24125,2,3,3,1,9,4,1,1,6,91,5,2,1,1,2,5,4,1,0,0,2,1,2
0,6165.700666,2,2,1,2,7,3,2,2,4,72,6,2,2,1,10,5,5,1,0,0,2,1,0
0,21553.08862,1,3,3,2,9,4,2,1,4,92,6,1,0,2,1,5,5,1,0,0,1,1,1
0,6513.329187,2,1,1,2,7,3,2,2,6,73,5,2,2,1,10,1,6,2,0,0,2,2,0
0,10925.04054,1,2,2,1,5,3,2,1,2,51,11,1,1,2,1,4,4,1,0,0,1,1,1
0,8431.84884,2,1,1,2,8,4,2,2,2,84,7,3,2,1,4,6,6,2,0,1,2,1,2
0,5994.299251,1,1,2,2,2,1,2,1,3,23,7,1,1,2,1,1,6,1,0,0,1,2,1
0,9776.06793,2,2,1,2,7,3,2,2,2,72,11,2,2,1,10,5,5,1,0,0,2,1,1
0,24961.22962,2,1,1,1,9,4,2,2,20,91,11,5,2,1,4,5,3,1,2,1,4,1,2
0,2702.049315,1,1,3,2,6,3,2,1,3,62,7,1,1,2,1,4,5,1,0,0,1,1,1
0,26722.16741,1,3,3,2,7,3,2,1,3,73,5,1,1,2,9,1,1,1,0,0,1,1,0
0,21194.54614,1,3,3,2,5,3,2,1,0,52,7,1,2,2,9,5,5,1,0,0,1,1,0
0,4844.754469,3,2,1,2,5,3,2,3,1,53,6,4,3,1,6,1,6,2,1,0,4,1,1
0,22207.39876,2,2,1,2,7,3,2,1,3,72,6,2,2,1,10,5,6,2,0,0,2,2,0
0,7233.831151,2,2,1,2,6,3,2,2,10,63,6,2,2,1,2,1,1,1,0,0,2,1,1
0,22146.12957,1,3,3,2,9,4,2,1,1,93,2,1,1,2,9,3,2,1,0,0,1,1,0
0,18983.63698,2,2,1,1,1,1,2,2,4,11,10,2,3,1,10,4,4,1,0,0,2,1,1
0,46074.723,3,1,1,2,5,3,2,3,3,53,7,3,2,1,8,1,1,1,0,0,3,1,1
0,112168.4739,1,3,3,1,2,1,1,0,4,21,4,2,0,1,5,5,4,1,1,0,2,1,1
0,13760.94499,3,1,1,2,1,1,2,3,15,13,8,5,3,1,6,2,1,1,2,0,5,1,2
0,8969.705961,1,2,2,2,3,2,2,1,2,32,6,1,2,2,9,5,1,1,0,0,1,1,0
0,27669.17129,3,1,1,2,3,2,2,1,10,34,3,6,1,1,6,6,6,2,3,0,6,2,1
0,33763.96926,3,1,1,2,7,3,1,3,3,72,7,3,3,1,2,4,3,1,0,0,3,1,3
0,7806.74466,1,1,1,2,1,1,2,1,4,13,9,1,2,2,1,1,1,1,0,0,1,1,1
0,10777.9281,2,3,3,2,6,3,2,1,0,63,1,2,0,1,7,1,6,1,0,0,2,1,1
0,6176.188204,2,1,1,2,2,1,2,2,4,24,11,3,2,1,4,6,6,2,0,1,2,1,2
1,6501.877859,2,1,1,1,3,2,2,2,2,31,11,5,2,1,4,5,4,1,0,3,2,1,1
0,12480.32027,2,1,1,2,2,1,2,2,2,23,6,2,3,1,10,1,6,2,0,0,2,2,0
0,2690.415176,1,1,1,2,6,3,2,1,2,62,5,1,1,2,9,4,6,2,0,0,1,2,0
0,5321.506557,2,1,1,2,7,3,2,2,2,72,7,2,2,2,10,5,6,1,0,0,2,2,2
0,9410.017297,1,2,1,2,8,4,2,1,0,82,6,1,1,2,9,5,5,1,0,0,1,1,0
0,7320.48123,2,2,1,2,2,1,2,2,9,22,11,2,3,1,2,4,3,1,0,0,2,1,2
0,7313.371175,1,3,3,1,9,4,2,1,3,91,7,1,1,2,9,5,4,1,0,0,1,1,0
0,27098.52952,1,3,3,1,2,1,2,1,4,21,10,1,1,2,1,5,3,1,0,0,1,1,1
0,6378.306357,2,2,1,1,2,1,2,2,9,21,8,2,2,1,10,5,4,1,0,0,2,1,2
0,10725.35091,1,2,1,2,5,3,2,1,3,52,9,1,1,2,9,4,5,1,0,0,1,1,0
0,14354.27073,1,3,3,2,9,4,2,1,3,92,5,1,1,2,1,4,5,1,0,0,1,1,0
0,9798.715176,2,1,1,2,2,1,2,2,4,22,10,2,1,1,2,4,3,1,0,0,2,1,2
0,59784.90086,2,2,1,2,3,2,2,3,10,34,9,3,4,1,8,6,6,1,1,0,3,1,3
0,50084.3809,2,1,1,2,5,3,2,2,4,53,6,2,2,1,10,3,6,2,0,0,2,2,1
0,5777.674056,2,2,1,2,7,3,2,2,4,72,11,2,2,1,10,5,5,1,0,0,2,1,1
0,25995.76243,1,2,1,2,3,2,2,1,0,33,5,1,1,2,9,2,2,1,0,0,1,1,0
0,5069.112395,2,1,1,2,6,3,2,2,2,63,7,2,1,1,2,1,6,2,0,0,2,2,2
0,27954.31137,2,1,1,2,5,3,1,2,2,53,6,2,3,1,10,3,2,1,0,0,2,1,0
0,6719.727399,2,1,1,2,3,2,2,2,6,33,9,2,2,1,2,1,6,2,0,0,2,2,2
0,21930.89618,1,3,3,2,5,3,2,1,5,53,5,1,1,2,1,1,6,1,0,0,1,1,0
0,16006.90283,2,2,1,1,5,3,2,2,1,51,8,2,2,1,10,5,1,1,0,0,2,1,1
0,5582.798098,2,3,3,2,7,3,2,2,4,72,8,2,2,2,2,5,5,1,0,0,2,1,2
0,9050.644082,3,3,1,2,8,4,2,2,2,83,6,5,2,1,6,3,3,1,2,0,5,1,3
0,68092.21406,2,3,3,2,7,3,1,1,4,72,2,2,0,1,2,4,1,1,0,0,2,1,0
0,32848.73152,2,1,1,2,2,1,2,2,3,23,3,2,2,2,10,1,6,1,0,0,2,1,1
0,16434.57378,1,1,1,2,7,3,2,1,2,72,7,1,1,2,1,5,5,1,0,0,1,1,1
0,39367.29787,2,2,1,2,9,4,2,2,0,93,6,2,2,1,10,1,1,1,0,0,2,1,0
0,41564.76323,1,1,2,2,9,4,2,1,2,92,4,1,1,2,1,4,5,1,0,0,1,1,1
0,23570.15203,2,1,1,1,3,2,2,2,12,31,11,3,4,1,6,4,4,1,1,0,3,1,2
0,23762.39094,1,2,1,1,2,1,2,1,0,21,6,1,2,2,9,5,4,1,0,0,1,1,0
0,15486.10788,1,1,1,2,2,1,2,1,2,22,8,1,1,2,1,4,3,1,0,0,1,1,1
0,22361.17691,2,2,1,2,6,3,2,2,10,62,4,2,3,1,7,4,3,1,0,0,2,1,1
0,36488.76139,2,1,1,2,7,3,1,2,6,72,11,4,2,1,6,4,6,2,2,0,4,2,1
0,30081.36397,1,3,3,2,4,2,2,1,2,43,4,1,1,2,1,1,6,2,0,0,1,2,1
0,46480.66131,2,2,1,1,1,1,2,2,4,11,6,2,2,1,10,5,1,1,0,0,2,1,0
0,20204.51365,1,3,3,2,4,2,2,1,0,44,2,1,3,2,9,6,6,2,0,0,1,2,0
0,14180.13577,2,1,1,2,7,3,2,2,2,72,6,2,2,1,10,5,5,1,0,0,2,1,1
0,30946.68413,2,3,3,2,5,3,2,2,10,53,7,2,1,1,2,3,3,1,0,0,2,1,1
0,26794.08561,1,3,3,2,3,2,2,1,2,32,5,1,1,2,1,4,5,1,0,0,1,1,1
0,14877.89151,2,1,1,2,3,2,2,2,10,33,7,2,3,1,10,1,1,1,0,0,2,1,2
0,8904.849243,2,1,1,2,9,4,2,2,8,92,10,3,2,1,4,4,5,1,0,1,2,1,2
0,5625.35997,2,1,1,1,5,3,2,2,2,51,6,2,2,2,10,5,6,2,0,0,2,2,2
0,9942.06565,3,1,2,1,5,3,1,1,0,51,3,3,1,1,10,5,4,1,0,0,3,1,0
0,53469.25638,1,3,1,2,8,4,2,1,2,82,6,1,2,2,1,5,1,1,0,0,1,1,0
0,14295.62299,1,2,4,2,8,4,2,1,2,82,5,1,1,2,9,4,5,1,0,0,1,1,1
0,10932.14334,3,1,1,1,5,3,2,2,2,51,7,3,2,1,10,5,6,2,0,0,3,2,1
0,5388.824778,1,1,1,2,9,4,2,1,4,92,9,1,2,2,1,5,5,1,0,0,1,1,1
0,8510.813612,2,1,1,2,3,2,2,2,4,33,7,3,3,1,4,1,6,2,0,1,2,2,2
0,20541.44051,3,4,1,2,7,3,2,2,6,74,6,4,2,1,6,6,6,1,1,0,4,1,2
0,15079.41563,2,2,1,1,9,4,2,2,8,91,7,2,2,1,10,5,4,1,0,0,2,1,2
0,15871.10163,2,2,1,2,3,2,2,2,13,32,5,2,2,1,10,4,3,1,0,0,2,1,0
1,15761.19137,1,1,2,1,9,4,2,1,7,91,6,1,1,2,1,5,2,1,0,0,1,1,1
0,7300.043747,3,1,1,2,7,3,2,3,2,72,7,3,2,1,10,5,5,1,0,0,3,1,1
0,11492.10445,2,1,1,2,5,3,2,2,4,53,7,2,2,1,10,3,6,2,0,0,2,2,2
0,5393.317202,2,1,1,1,5,3,2,2,0,51,8,2,2,1,2,5,4,1,0,0,2,1,1
0,22661.74779,1,2,1,2,7,3,2,1,2,73,5,1,1,2,1,2,1,1,0,0,1,1,1
0,30056.09458,1,3,3,2,5,3,2,1,2,52,3,1,1,2,9,4,5,1,0,0,1,1,0
0,40072.73758,2,1,1,1,3,2,1,3,4,31,10,3,3,1,8,5,2,1,1,0,3,1,2
0,5584.372675,1,2,2,2,5,3,2,1,2,53,6,1,1,2,9,1,1,1,0,0,1,1,0
0,25598.36723,2,1,1,2,8,4,2,2,2,83,7,2,3,1,2,1,6,1,0,0,2,1,1
0,137036.9486,3,1,1,1,2,1,2,0,2,21,5,5,0,1,6,5,4,1,2,0,5,1,2
0,28953.18694,1,2,4,2,9,4,2,1,5,93,4,1,1,2,9,1,1,1,0,0,1,1,0
0,42079.69799,3,1,1,2,5,3,2,3,2,53,6,3,3,1,8,2,6,2,0,0,3,2,0
0,10428.67784,1,1,1,2,7,3,2,1,0,73,3,1,1,2,9,1,1,1,0,0,1,1,0
0,19910.57985,2,1,1,2,5,3,2,2,0,53,5,4,3,1,6,2,6,2,2,0,4,2,0
0,3143.415792,2,2,1,2,8,4,2,2,4,83,8,2,6,1,10,1,6,2,0,0,2,2,1
0,38296.35512,1,3,3,2,7,3,1,1,4,72,5,1,1,2,1,4,3,1,0,0,1,1,1
0,50277.07562,2,3,4,2,7,3,2,1,0,72,5,2,1,1,2,5,6,2,0,0,2,2,1
0,51206.98589,1,3,3,2,2,1,2,0,2,22,2,1,0,2,1,4,3,1,0,0,1,1,0
0,15428.75475,3,1,1,2,7,3,1,3,10,72,9,3,3,1,2,5,6,2,0,0,3,2,2
0,12552.27287,2,1,1,1,9,4,2,2,14,91,11,4,2,1,6,5,4,1,2,0,4,1,2
1,11374.39424,2,1,1,1,2,1,2,2,9,21,11,4,2,1,4,5,4,1,0,2,2,1,2
0,617.7515766,1,3,3,2,9,4,2,1,2,92,6,1,1,2,1,4,3,1,0,0,1,1,0
0,10167.40491,1,1,1,2,3,2,2,1,0,33,2,1,1,2,1,3,3,1,0,0,1,1,0
0,21008.73905,1,1,1,2,1,1,2,1,2,12,9,1,1,2,1,4,3,1,0,0,1,1,1
0,10462.89919,1,2,1,2,2,1,2,1,10,22,6,1,2,2,9,4,3,1,0,0,1,1,0
0,6117.254836,2,2,1,2,9,4,1,2,5,92,8,2,2,1,10,4,5,1,0,0,2,1,2
0,5685.2853,2,1,1,2,7,3,2,2,6,72,7,6,2,1,6,4,1,1,4,0,6,1,2
0,9049.608858,1,2,1,2,8,4,2,1,0,82,2,1,1,2,9,5,5,1,0,0,1,1,0
0,18219.19224,1,2,2,2,5,3,2,1,3,52,6,1,1,2,9,5,5,1,0,0,1,1,0
0,44288.82919,2,1,1,2,5,3,2,1,12,52,10,2,3,1,10,4,5,1,0,0,2,1,0
0,3641.430885,1,2,3,2,5,3,2,1,2,53,2,1,1,2,1,2,2,1,0,0,1,1,1
0,17839.75063,2,3,1,2,5,3,2,2,2,53,8,2,2,1,2,3,3,1,0,0,2,1,0
0,42120.84137,1,1,1,2,5,3,2,1,0,52,3,1,1,2,9,4,2,1,0,0,1,1,0
0,10990.78668,2,2,1,1,2,1,2,2,4,21,11,2,3,1,10,5,4,1,0,0,2,1,1
0,4251.917515,2,2,1,2,3,2,2,2,6,32,8,2,2,1,10,4,5,1,0,0,2,1,1
0,15461.01586,2,1,1,1,5,3,2,2,8,51,6,2,2,1,10,5,4,1,0,0,2,1,0
0,4066.772265,1,1,2,1,3,2,2,1,0,31,9,1,1,2,1,4,4,1,0,0,1,1,1
0,27211.37683,2,3,1,2,6,3,2,1,2,63,5,3,1,1,8,3,2,1,1,0,3,1,1
0,34933.62322,1,3,1,2,6,3,2,1,10,63,2,2,1,1,5,2,6,1,1,0,2,1,1
0,30132.32697,2,1,1,2,2,1,2,2,4,23,10,2,2,1,10,2,6,2,0,0,2,2,2
0,4856.604541,1,3,3,2,3,2,2,1,2,32,7,1,1,2,9,4,6,1,0,0,1,1,0
0,77811.66046,2,3,3,2,8,4,2,2,3,83,7,2,2,2,2,2,2,1,0,0,2,1,2
0,18641.71399,2,2,1,2,6,3,2,2,6,64,5,4,2,1,6,6,6,2,2,0,3,2,2
0,8665.517812,1,2,1,1,5,3,2,1,0,51,6,1,1,2,9,5,4,1,0,0,1,1,1
0,20431.7611,2,1,1,2,9,4,2,2,25,92,11,5,1,1,6,5,5,1,3,0,5,1,2
0,21866.27664,2,2,2,1,2,1,2,2,6,21,6,2,2,1,10,5,4,1,0,0,2,1,0
0,5110.572676,1,2,1,2,7,3,2,1,2,73,4,1,3,2,9,1,6,2,0,0,1,2,0
0,6231.998359,2,1,4,2,9,4,2,2,4,93,7,2,2,1,2,2,1,1,0,0,2,1,1
0,73060.7553,3,1,1,2,2,1,2,3,4,23,5,3,3,1,10,1,6,1,0,0,3,1,2
0,12283.0704,2,2,1,2,1,1,2,2,6,14,8,2,1,1,10,6,6,2,0,0,2,1,0
0,16429.604,2,1,1,2,9,4,2,2,8,93,8,2,2,1,2,2,1,1,0,0,2,1,1
0,8601.33911,2,1,1,2,8,4,2,2,3,83,7,4,2,1,6,1,6,2,2,0,4,2,0
0,36806.68455,2,3,3,2,8,4,2,1,2,82,2,2,1,1,2,5,5,1,0,0,2,1,0
0,32406.59014,2,3,3,2,6,3,2,2,10,62,5,2,2,1,2,4,6,2,0,0,2,2,2
0,5781.005527,2,2,1,1,5,3,2,2,12,51,6,2,3,1,10,5,4,1,0,0,2,1,0
0,27982.80281,3,3,3,2,2,1,2,2,7,23,4,4,2,1,5,2,6,1,1,0,4,1,2
0,35999.21866,2,1,1,1,2,1,1,2,6,21,11,5,1,1,6,5,4,1,3,0,5,1,2
0,19842.70657,2,1,1,1,2,1,2,2,2,21,11,4,2,1,6,5,4,1,2,0,4,1,2
0,13885.24124,2,2,4,2,5,3,2,2,4,52,4,2,2,1,10,5,5,1,0,0,2,1,0
0,4473.181985,2,1,1,1,3,2,2,2,0,31,6,2,3,1,10,5,6,2,0,0,2,2,0
0,30392.29725,2,1,1,2,2,1,2,2,6,23,11,2,1,1,2,2,6,2,0,0,2,2,2
0,49359.21866,2,1,2,1,2,1,2,2,2,21,10,2,2,1,2,5,4,1,0,0,2,1,2
0,14240.76457,2,2,1,2,5,3,2,2,3,53,6,2,3,1,10,2,2,1,0,0,2,1,1
1,4098.428381,1,2,1,2,8,4,2,1,5,82,10,1,3,2,9,5,6,1,0,0,1,2,0
0,14762.76248,2,2,1,1,2,1,2,2,0,21,11,2,3,1,10,5,4,1,0,0,2,1,0
0,9000.083899,2,1,1,2,5,3,2,2,14,53,11,5,2,1,4,3,6,2,3,0,5,1,1
0,12287.30824,2,2,1,2,3,2,2,1,4,32,7,2,2,1,10,4,5,1,0,0,2,1,0
0,18699.94387,2,2,1,2,5,3,2,2,0,53,7,2,2,1,10,3,2,1,0,0,2,1,0
0,7500.560496,1,3,3,1,2,1,2,1,3,21,7,1,0,2,1,5,4,1,0,0,1,1,1
0,16742.90634,2,1,1,2,9,4,2,3,9,92,11,3,2,1,8,4,5,1,1,0,3,1,2
0,27808.42442,2,1,1,2,3,2,2,2,13,32,10,3,2,1,6,5,5,1,1,0,3,1,2
0,13149.02555,2,2,1,2,3,2,2,2,3,33,8,2,4,1,2,2,6,2,0,0,2,2,1
1,12284.87839,2,1,1,2,1,1,2,2,2,13,1,2,2,1,10,3,1,1,0,0,2,1,0
0,12680.92393,1,1,2,2,7,3,2,1,4,73,6,1,1,2,1,3,3,1,0,0,1,1,1
0,12176.4358,2,2,1,1,9,4,2,1,2,91,5,2,2,1,10,5,2,1,0,0,2,1,0
0,2445.183084,2,1,1,2,5,3,2,2,2,53,7,2,2,1,10,1,6,2,0,0,2,2,0
0,4573.005742,2,3,3,2,8,4,2,0,3,84,4,2,1,1,2,6,6,2,0,0,2,2,1
0,6377.309426,2,1,1,2,8,4,2,2,5,83,8,2,2,1,2,3,6,1,0,0,2,2,2
0,13572.3191,2,3,3,2,7,3,2,2,7,72,5,2,2,1,10,5,5,1,0,0,2,1,1
0,33970.89381,2,3,3,1,9,4,2,2,8,91,4,3,1,1,6,5,4,1,1,0,3,1,1
0,5525.400789,2,1,1,2,3,2,2,2,0,33,7,3,5,1,6,2,2,1,1,0,3,1,2
0,126392.2009,2,3,2,1,5,3,1,2,4,51,6,4,1,1,6,5,4,1,2,0,4,1,2
0,10846.99489,1,1,1,2,9,4,2,2,9,93,8,3,3,1,5,2,1,1,2,0,3,1,2
0,13312.48445,1,1,1,2,4,2,2,1,1,44,5,1,1,2,9,6,6,2,0,0,1,2,0
0,7094.229005,1,2,1,2,7,3,2,1,0,73,7,1,3,2,9,1,1,1,0,0,1,1,0
0,12498.91728,1,3,3,1,1,1,2,0,0,11,8,1,1,2,1,5,4,1,0,0,1,1,1
1,7705.225259,2,1,1,2,3,2,2,2,2,33,8,2,2,1,10,1,1,1,0,0,2,1,0
0,12013.28277,1,1,1,2,7,3,2,2,3,72,6,2,2,1,7,4,3,1,1,0,2,1,1
0,10893.44391,1,3,3,1,9,4,2,1,2,91,5,1,1,2,1,5,3,1,0,0,1,1,0
0,42907.58757,3,3,1,2,7,3,2,2,2,72,8,5,3,1,6,5,5,1,2,0,5,1,2
0,33238.15895,2,1,1,1,2,1,1,2,2,21,10,3,2,1,4,5,4,1,0,1,2,1,2
0,13868.04146,2,3,3,1,9,4,2,2,4,91,3,3,1,1,4,5,4,1,0,1,2,1,0
0,5472.628951,1,3,3,2,7,3,2,1,0,72,8,1,1,2,9,4,1,1,0,0,1,1,0
0,21416.39777,2,2,1,2,3,2,2,3,9,34,6,4,3,1,6,6,6,2,2,0,3,2,1
0,43588.93009,2,3,1,2,2,1,1,2,3,23,11,2,2,1,10,1,1,1,0,0,2,1,1
0,26369.52458,2,1,1,2,3,2,2,4,8,32,8,4,2,1,7,4,5,1,2,0,4,2,2
0,60289.75039,1,3,3,2,6,3,1,1,2,63,3,1,1,2,1,1,6,1,0,0,1,1,1
0,9159.461244,2,1,1,2,7,3,2,2,6,72,7,2,3,1,10,4,5,1,0,0,2,1,0
0,6691.830115,1,3,3,1,9,4,2,1,3,91,11,1,2,2,1,4,4,1,0,0,1,1,1
0,24358.44616,1,3,3,2,8,4,2,1,2,82,7,1,2,2,1,5,5,1,0,0,1,2,1
0,6248.876731,2,1,1,2,7,3,2,2,8,73,9,4,4,1,4,2,6,2,2,0,4,2,2
0,13107.61922,2,2,1,2,1,1,2,2,2,12,11,2,2,1,10,4,3,1,0,0,2,1,0
0,20867.21111,2,2,1,2,3,2,2,2,0,32,5,2,2,1,10,4,5,1,0,0,2,1,1
0,15788.79594,1,3,4,2,6,3,2,1,2,62,2,1,1,2,1,4,6,2,0,0,1,2,1
0,10765.47225,2,3,1,2,6,3,2,2,9,62,10,2,2,2,2,4,3,1,0,0,2,1,2
0,4493.094416,3,2,1,2,8,4,2,2,4,83,10,3,3,1,2,1,6,2,0,0,3,2,3
0,17686.2315,2,2,1,2,6,3,2,2,4,62,11,2,3,1,10,4,3,1,0,0,2,1,0
0,19952.77431,2,1,1,2,3,2,2,2,0,34,4,2,2,1,10,6,6,2,0,0,2,2,0
0,65794.34183,6,1,1,2,2,1,2,4,16,23,9,8,4,1,4,1,6,1,1,1,7,1,5
0,10579.06392,1,4,3,1,2,1,2,1,3,21,6,1,0,2,9,5,4,1,0,0,1,1,1
0,1262.698976,2,2,2,2,9,4,2,2,10,92,8,3,1,1,6,4,3,1,1,0,3,1,2
0,40272.77957,2,2,1,2,7,3,2,2,9,73,3,3,2,1,6,2,1,1,1,0,3,1,0
0,11077.27625,2,3,3,1,3,2,2,2,0,31,6,2,2,1,10,4,4,1,0,0,2,1,1
0,6384.117726,1,1,1,2,3,2,2,1,2,33,7,2,2,1,5,1,6,2,1,0,2,1,1
0,6705.250787,2,1,1,2,4,2,2,2,8,44,8,5,2,1,6,6,6,2,3,0,5,2,2
0,18122.18416,1,2,1,1,2,1,2,1,0,21,8,1,1,2,1,5,4,1,0,0,1,1,1
0,11804.70372,2,2,1,2,6,3,2,2,4,63,6,2,3,1,10,3,3,1,0,0,2,1,0
0,6974.696477,1,1,2,1,2,1,2,1,2,21,5,1,1,2,9,5,4,1,0,0,1,1,0
0,41457.38441,3,1,1,2,2,1,2,4,10,23,7,4,4,1,8,1,6,2,1,0,4,2,3
0,4457.846136,2,2,1,2,8,4,2,2,2,83,6,2,2,1,10,3,6,2,0,0,2,2,0
0,388.2216578,1,3,3,2,9,4,2,1,0,92,6,1,1,2,9,4,3,1,0,0,1,1,0
0,37186.40117,2,1,1,2,7,3,2,2,2,72,8,2,2,1,10,5,3,1,0,0,2,2,0
0,11291.62818,2,2,1,2,2,1,2,2,2,22,6,2,2,1,10,4,5,1,0,0,2,1,0
0,38595.07329,2,1,1,1,2,1,2,2,5,21,5,3,2,1,4,5,4,1,0,1,2,1,1
0,13747.85008,2,2,1,2,7,3,2,2,6,73,6,2,2,1,2,3,2,1,0,0,2,1,2
0,5893.192923,2,1,2,1,2,1,2,2,0,21,6,2,2,1,10,5,4,1,0,0,2,1,0
0,6794.990536,1,2,1,2,7,3,2,1,3,72,5,1,1,2,9,5,5,1,0,0,1,1,0
0,4414.437818,2,1,1,2,3,2,2,2,2,33,11,2,3,1,2,3,3,1,0,0,2,1,2
0,17583.0467,2,2,1,2,5,3,2,2,4,54,5,2,2,1,10,6,6,2,0,0,2,2,0
0,19776.69192,3,1,1,1,2,1,2,3,6,21,7,3,4,1,8,5,6,2,0,0,3,2,2
0,3124.401357,1,3,3,2,7,3,2,1,2,73,5,1,1,2,9,2,2,1,0,0,1,1,0
0,8032.718927,1,2,1,2,4,2,2,1,1,43,5,1,1,2,9,1,6,2,0,0,1,2,0
0,47680.84467,1,4,3,2,6,3,2,0,0,62,1,1,0,2,1,4,5,1,0,0,1,1,0
0,28587.99163,2,1,1,2,3,2,2,2,4,32,10,3,5,1,4,5,6,2,0,1,2,2,2
0,17839.76184,2,1,1,2,5,3,2,2,4,54,8,2,2,2,10,6,6,2,0,0,2,2,0
0,23686.62483,2,2,1,2,3,2,2,2,2,32,7,2,3,1,10,4,6,2,0,0,2,2,0
0,11192.10307,1,2,1,2,1,1,2,1,2,13,6,1,2,2,9,1,6,1,0,0,1,1,1
0,13742.32914,1,3,4,2,5,3,2,1,4,53,3,3,1,1,5,3,6,2,2,0,3,2,1
0,18685.20438,2,1,2,1,2,1,2,2,6,21,9,3,2,1,6,5,4,1,1,0,3,1,2
0,13978.15821,1,3,3,1,1,1,2,1,0,11,4,1,1,2,9,5,4,1,0,0,1,1,0
0,4850.858039,2,3,3,1,2,1,2,2,5,21,1,2,1,1,2,5,4,1,0,0,2,1,1
0,21602.37674,1,1,1,2,7,3,2,1,2,72,6,1,1,2,1,4,3,1,0,0,1,2,1
0,15975.87844,1,3,3,1,1,1,2,1,0,11,2,1,1,2,1,5,4,1,0,0,1,1,0
0,7871.710195,2,1,1,2,6,3,2,2,0,63,6,5,3,1,4,1,1,1,3,0,5,1,0
0,10485.85621,2,2,1,2,1,1,2,2,2,13,6,2,2,1,10,1,6,2,0,0,2,2,0
0,22156.30312,5,2,1,1,1,1,1,4,14,13,9,5,5,1,10,3,3,1,0,0,5,1,2
0,23993.46986,1,1,3,2,1,1,2,1,5,13,4,1,1,2,9,3,1,1,0,0,1,1,0
0,42391.7597,2,3,3,1,2,1,2,1,0,21,10,4,1,1,6,5,4,1,2,0,4,1,2
0,10680.10808,2,1,1,2,9,4,2,4,4,93,8,6,5,1,6,1,6,2,4,0,6,2,2
0,4302.089335,1,2,1,2,7,3,2,1,2,73,3,1,1,2,9,1,6,1,0,0,1,1,0
0,25577.75963,1,3,3,2,2,1,1,1,2,22,2,1,0,2,1,4,3,1,0,0,1,1,0
0,11637.47423,2,2,1,2,2,1,2,2,4,23,10,2,3,1,2,3,6,2,0,0,2,1,2
0,13763.07828,2,1,1,1,2,1,2,2,2,21,9,2,4,1,2,5,6,2,0,0,2,2,1
0,20899.00518,1,2,1,1,1,1,2,1,2,11,5,1,1,2,1,5,1,1,0,0,1,1,1
0,7444.551327,1,3,3,2,2,1,2,1,3,23,3,1,1,2,9,1,1,1,0,0,1,1,0
0,19740.09908,2,2,1,2,8,4,2,2,2,82,6,2,2,1,10,5,2,1,0,0,2,2,1
0,18238.43463,1,2,1,2,7,3,2,1,2,72,6,1,1,2,9,4,5,1,0,0,1,1,0
0,5008.252383,1,1,1,2,6,3,2,1,2,63,11,1,2,2,9,2,2,1,0,0,1,2,1
0,13867.93851,3,1,1,2,7,3,2,3,3,72,9,4,3,1,6,5,5,1,1,0,4,1,2
0,8320.954467,1,1,1,2,7,3,2,2,2,72,8,2,2,1,7,4,5,1,1,0,2,2,1
0,61219.40686,2,1,2,1,1,1,2,2,7,13,8,4,2,1,6,3,3,1,2,0,4,1,1
0,63944.18077,1,4,1,2,2,1,2,1,0,23,5,1,3,2,9,1,6,2,0,0,1,2,0
0,12969.72024,2,1,1,2,1,1,2,2,4,13,6,2,2,1,10,1,2,1,0,0,2,1,2
0,3844.42327,1,1,1,2,7,3,2,1,3,73,9,1,1,2,1,1,1,1,0,0,1,2,0
0,11890.75059,2,1,1,2,7,3,2,2,12,72,8,4,2,1,4,5,5,1,2,0,4,1,2
